"product_key","order_date_key","due_date_key","ship_date_key","customer_key","promotion_key","currency_key","sales_territory_key","sales_order_number","sales_order_line_number","revision_number","order_quantity","unit_price","extended_amount","unit_price_discount_pct","discount_amount","product_standard_cost","total_product_cost","sales_amount","tax_amt","freight","carrier_tracking_number","customer_po_number","order_date","due_date","ship_date"
338,20111122,20111204,20111129,18175,1,100,7,"SO46286",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-11-22 00:00:00.000000","2011-12-04 00:00:00.000000","2011-11-29 00:00:00.000000"
312,20111122,20111204,20111129,12026,1,100,4,"SO46287",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-22 00:00:00.000000","2011-12-04 00:00:00.000000","2011-11-29 00:00:00.000000"
311,20111122,20111204,20111129,12059,1,100,1,"SO46288",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-22 00:00:00.000000","2011-12-04 00:00:00.000000","2011-11-29 00:00:00.000000"
313,20111122,20111204,20111129,12075,1,100,1,"SO46289",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-22 00:00:00.000000","2011-12-04 00:00:00.000000","2011-11-29 00:00:00.000000"
351,20111122,20111204,20111129,26066,1,100,4,"SO46290",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-11-22 00:00:00.000000","2011-12-04 00:00:00.000000","2011-11-29 00:00:00.000000"
313,20111122,20111204,20111129,20258,1,6,9,"SO46291",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-22 00:00:00.000000","2011-12-04 00:00:00.000000","2011-11-29 00:00:00.000000"
313,20111122,20111204,20111129,20418,1,6,9,"SO46292",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-22 00:00:00.000000","2011-12-04 00:00:00.000000","2011-11-29 00:00:00.000000"
311,20111122,20111204,20111129,14951,1,100,8,"SO46293",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-22 00:00:00.000000","2011-12-04 00:00:00.000000","2011-11-29 00:00:00.000000"
345,20111122,20111204,20111129,11986,1,6,9,"SO46294",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-11-22 00:00:00.000000","2011-12-04 00:00:00.000000","2011-11-29 00:00:00.000000"
330,20111123,20111205,20111130,20567,1,98,10,"SO46295",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-11-23 00:00:00.000000","2011-12-05 00:00:00.000000","2011-11-30 00:00:00.000000"
314,20111123,20111205,20111130,12170,1,100,4,"SO46296",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-23 00:00:00.000000","2011-12-05 00:00:00.000000","2011-11-30 00:00:00.000000"
313,20111123,20111205,20111130,12033,1,100,1,"SO46297",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-23 00:00:00.000000","2011-12-05 00:00:00.000000","2011-11-30 00:00:00.000000"
314,20111123,20111205,20111130,12071,1,100,4,"SO46298",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-23 00:00:00.000000","2011-12-05 00:00:00.000000","2011-11-30 00:00:00.000000"
314,20111123,20111205,20111130,20264,1,6,9,"SO46299",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-23 00:00:00.000000","2011-12-05 00:00:00.000000","2011-11-30 00:00:00.000000"
314,20111123,20111205,20111130,20452,1,6,9,"SO46300",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-23 00:00:00.000000","2011-12-05 00:00:00.000000","2011-11-30 00:00:00.000000"
313,20111124,20111206,20111201,12817,1,100,7,"SO46301",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-24 00:00:00.000000","2011-12-06 00:00:00.000000","2011-12-01 00:00:00.000000"
310,20111124,20111206,20111201,12083,1,100,1,"SO46302",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-24 00:00:00.000000","2011-12-06 00:00:00.000000","2011-12-01 00:00:00.000000"
340,20111124,20111206,20111201,25922,1,6,9,"SO46303",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-11-24 00:00:00.000000","2011-12-06 00:00:00.000000","2011-12-01 00:00:00.000000"
350,20111124,20111206,20111201,12002,1,6,9,"SO46304",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-11-24 00:00:00.000000","2011-12-06 00:00:00.000000","2011-12-01 00:00:00.000000"
311,20111124,20111206,20111201,14952,1,100,8,"SO46305",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-24 00:00:00.000000","2011-12-06 00:00:00.000000","2011-12-01 00:00:00.000000"
311,20111125,20111207,20111202,12164,1,100,4,"SO46306",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-25 00:00:00.000000","2011-12-07 00:00:00.000000","2011-12-02 00:00:00.000000"
314,20111125,20111207,20111202,20427,1,6,9,"SO46307",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-25 00:00:00.000000","2011-12-07 00:00:00.000000","2011-12-02 00:00:00.000000"
310,20111125,20111207,20111202,20609,1,6,9,"SO46308",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-25 00:00:00.000000","2011-12-07 00:00:00.000000","2011-12-02 00:00:00.000000"
350,20111125,20111207,20111202,11994,1,6,9,"SO46309",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-11-25 00:00:00.000000","2011-12-07 00:00:00.000000","2011-12-02 00:00:00.000000"
336,20111125,20111207,20111202,25938,1,6,9,"SO46310",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-11-25 00:00:00.000000","2011-12-07 00:00:00.000000","2011-12-02 00:00:00.000000"
314,20111126,20111208,20111203,12841,1,100,7,"SO46311",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-26 00:00:00.000000","2011-12-08 00:00:00.000000","2011-12-03 00:00:00.000000"
314,20111127,20111209,20111204,12153,1,100,4,"SO46312",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-27 00:00:00.000000","2011-12-09 00:00:00.000000","2011-12-04 00:00:00.000000"
313,20111127,20111209,20111204,12078,1,100,1,"SO46313",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-27 00:00:00.000000","2011-12-09 00:00:00.000000","2011-12-04 00:00:00.000000"
312,20111127,20111209,20111204,12112,1,100,4,"SO46314",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-27 00:00:00.000000","2011-12-09 00:00:00.000000","2011-12-04 00:00:00.000000"
311,20111127,20111209,20111204,12142,1,100,1,"SO46315",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-27 00:00:00.000000","2011-12-09 00:00:00.000000","2011-12-04 00:00:00.000000"
351,20111127,20111209,20111204,26083,1,100,4,"SO46316",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-11-27 00:00:00.000000","2011-12-09 00:00:00.000000","2011-12-04 00:00:00.000000"
334,20111127,20111209,20111204,14884,1,100,4,"SO46317",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-11-27 00:00:00.000000","2011-12-09 00:00:00.000000","2011-12-04 00:00:00.000000"
312,20111127,20111209,20111204,20444,1,6,9,"SO46318",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-27 00:00:00.000000","2011-12-09 00:00:00.000000","2011-12-04 00:00:00.000000"
311,20111128,20111210,20111205,12103,1,100,4,"SO46319",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-28 00:00:00.000000","2011-12-10 00:00:00.000000","2011-12-05 00:00:00.000000"
351,20111128,20111210,20111205,26084,1,100,4,"SO46320",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-11-28 00:00:00.000000","2011-12-10 00:00:00.000000","2011-12-05 00:00:00.000000"
330,20111128,20111210,20111205,14894,1,100,1,"SO46321",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-11-28 00:00:00.000000","2011-12-10 00:00:00.000000","2011-12-05 00:00:00.000000"
313,20111129,20111211,20111206,12440,1,100,4,"SO46390",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-29 00:00:00.000000","2011-12-11 00:00:00.000000","2011-12-06 00:00:00.000000"
312,20111129,20111211,20111206,20995,1,6,9,"SO46391",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-29 00:00:00.000000","2011-12-11 00:00:00.000000","2011-12-06 00:00:00.000000"
313,20111129,20111211,20111206,13537,1,100,7,"SO46392",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-29 00:00:00.000000","2011-12-11 00:00:00.000000","2011-12-06 00:00:00.000000"
314,20111129,20111211,20111206,15695,1,98,10,"SO46393",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-29 00:00:00.000000","2011-12-11 00:00:00.000000","2011-12-06 00:00:00.000000"
314,20111130,20111212,20111207,15055,1,100,8,"SO46394",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-30 00:00:00.000000","2011-12-12 00:00:00.000000","2011-12-07 00:00:00.000000"
346,20111130,20111212,20111207,11496,1,98,10,"SO46395",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-11-30 00:00:00.000000","2011-12-12 00:00:00.000000","2011-12-07 00:00:00.000000"
311,20111130,20111212,20111207,12442,1,100,4,"SO46396",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-30 00:00:00.000000","2011-12-12 00:00:00.000000","2011-12-07 00:00:00.000000"
328,20111130,20111212,20111207,27014,1,19,6,"SO46397",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-11-30 00:00:00.000000","2011-12-12 00:00:00.000000","2011-12-07 00:00:00.000000"
311,20111130,20111212,20111207,20992,1,6,9,"SO46398",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-30 00:00:00.000000","2011-12-12 00:00:00.000000","2011-12-07 00:00:00.000000"
314,20111130,20111212,20111207,20820,1,6,9,"SO46399",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-30 00:00:00.000000","2011-12-12 00:00:00.000000","2011-12-07 00:00:00.000000"
314,20111130,20111212,20111207,20987,1,6,9,"SO46400",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-30 00:00:00.000000","2011-12-12 00:00:00.000000","2011-12-07 00:00:00.000000"
310,20111130,20111212,20111207,20993,1,6,9,"SO46401",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-30 00:00:00.000000","2011-12-12 00:00:00.000000","2011-12-07 00:00:00.000000"
313,20111130,20111212,20111207,20616,1,6,9,"SO46402",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-30 00:00:00.000000","2011-12-12 00:00:00.000000","2011-12-07 00:00:00.000000"
314,20111130,20111212,20111207,14990,1,100,8,"SO46403",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-30 00:00:00.000000","2011-12-12 00:00:00.000000","2011-12-07 00:00:00.000000"
312,20111130,20111212,20111207,15692,1,98,10,"SO46404",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-30 00:00:00.000000","2011-12-12 00:00:00.000000","2011-12-07 00:00:00.000000"
310,20111130,20111212,20111207,20994,1,6,9,"SO46405",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-11-30 00:00:00.000000","2011-12-12 00:00:00.000000","2011-12-07 00:00:00.000000"
312,20111201,20111213,20111208,12779,1,100,1,"SO46406",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-01 00:00:00.000000","2011-12-13 00:00:00.000000","2011-12-08 00:00:00.000000"
342,20111201,20111213,20111208,27026,1,19,6,"SO46407",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-12-01 00:00:00.000000","2011-12-13 00:00:00.000000","2011-12-08 00:00:00.000000"
351,20111201,20111213,20111208,12011,1,6,9,"SO46408",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-12-01 00:00:00.000000","2011-12-13 00:00:00.000000","2011-12-08 00:00:00.000000"
313,20111202,20111214,20111209,15073,1,100,8,"SO46409",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-02 00:00:00.000000","2011-12-14 00:00:00.000000","2011-12-09 00:00:00.000000"
348,20111202,20111214,20111209,11548,1,98,10,"SO46410",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-12-02 00:00:00.000000","2011-12-14 00:00:00.000000","2011-12-09 00:00:00.000000"
314,20111202,20111214,20111209,24661,1,19,6,"SO46411",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-02 00:00:00.000000","2011-12-14 00:00:00.000000","2011-12-09 00:00:00.000000"
311,20111202,20111214,20111209,24493,1,19,6,"SO46412",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-02 00:00:00.000000","2011-12-14 00:00:00.000000","2011-12-09 00:00:00.000000"
346,20111202,20111214,20111209,20075,1,19,6,"SO46413",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-12-02 00:00:00.000000","2011-12-14 00:00:00.000000","2011-12-09 00:00:00.000000"
338,20111202,20111214,20111209,15006,1,100,4,"SO46414",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-12-02 00:00:00.000000","2011-12-14 00:00:00.000000","2011-12-09 00:00:00.000000"
310,20111202,20111214,20111209,20819,1,6,9,"SO46415",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-02 00:00:00.000000","2011-12-14 00:00:00.000000","2011-12-09 00:00:00.000000"
313,20111203,20111215,20111210,12181,1,100,4,"SO46416",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-03 00:00:00.000000","2011-12-15 00:00:00.000000","2011-12-10 00:00:00.000000"
314,20111203,20111215,20111210,12441,1,100,4,"SO46417",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-03 00:00:00.000000","2011-12-15 00:00:00.000000","2011-12-10 00:00:00.000000"
312,20111203,20111215,20111210,20988,1,6,9,"SO46418",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-03 00:00:00.000000","2011-12-15 00:00:00.000000","2011-12-10 00:00:00.000000"
344,20111203,20111215,20111210,12021,1,6,9,"SO46419",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-12-03 00:00:00.000000","2011-12-15 00:00:00.000000","2011-12-10 00:00:00.000000"
313,20111203,20111215,20111210,13511,1,100,7,"SO46420",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-03 00:00:00.000000","2011-12-15 00:00:00.000000","2011-12-10 00:00:00.000000"
336,20111203,20111215,20111210,25949,1,6,9,"SO46421",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-12-03 00:00:00.000000","2011-12-15 00:00:00.000000","2011-12-10 00:00:00.000000"
311,20111204,20111216,20111211,12884,1,100,4,"SO46422",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-04 00:00:00.000000","2011-12-16 00:00:00.000000","2011-12-11 00:00:00.000000"
313,20111204,20111216,20111211,12362,1,100,4,"SO46423",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-04 00:00:00.000000","2011-12-16 00:00:00.000000","2011-12-11 00:00:00.000000"
312,20111204,20111216,20111211,12435,1,100,4,"SO46424",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-04 00:00:00.000000","2011-12-16 00:00:00.000000","2011-12-11 00:00:00.000000"
313,20111204,20111216,20111211,24496,1,19,6,"SO46425",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-04 00:00:00.000000","2011-12-16 00:00:00.000000","2011-12-11 00:00:00.000000"
344,20111204,20111216,20111211,26107,1,100,4,"SO46426",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-12-04 00:00:00.000000","2011-12-16 00:00:00.000000","2011-12-11 00:00:00.000000"
350,20111204,20111216,20111211,20182,1,19,6,"SO46427",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-12-04 00:00:00.000000","2011-12-16 00:00:00.000000","2011-12-11 00:00:00.000000"
311,20111204,20111216,20111211,20629,1,6,9,"SO46428",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-04 00:00:00.000000","2011-12-16 00:00:00.000000","2011-12-11 00:00:00.000000"
345,20111205,20111217,20111212,11428,1,100,8,"SO46429",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-12-05 00:00:00.000000","2011-12-17 00:00:00.000000","2011-12-12 00:00:00.000000"
314,20111205,20111217,20111212,13564,1,100,7,"SO46430",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-05 00:00:00.000000","2011-12-17 00:00:00.000000","2011-12-12 00:00:00.000000"
310,20111205,20111217,20111212,12901,1,100,1,"SO46431",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-05 00:00:00.000000","2011-12-17 00:00:00.000000","2011-12-12 00:00:00.000000"
342,20111205,20111217,20111212,15016,1,100,4,"SO46432",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-12-05 00:00:00.000000","2011-12-17 00:00:00.000000","2011-12-12 00:00:00.000000"
312,20111205,20111217,20111212,20991,1,6,9,"SO46433",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-05 00:00:00.000000","2011-12-17 00:00:00.000000","2011-12-12 00:00:00.000000"
313,20111205,20111217,20111212,20996,1,6,9,"SO46434",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-05 00:00:00.000000","2011-12-17 00:00:00.000000","2011-12-12 00:00:00.000000"
348,20111205,20111217,20111212,12251,1,6,9,"SO46435",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-12-05 00:00:00.000000","2011-12-17 00:00:00.000000","2011-12-12 00:00:00.000000"
347,20111205,20111217,20111212,12337,1,6,9,"SO46436",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-12-05 00:00:00.000000","2011-12-17 00:00:00.000000","2011-12-12 00:00:00.000000"
313,20111206,20111218,20111213,15054,1,100,8,"SO46437",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-06 00:00:00.000000","2011-12-18 00:00:00.000000","2011-12-13 00:00:00.000000"
313,20111206,20111218,20111213,12174,1,100,4,"SO46438",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-06 00:00:00.000000","2011-12-18 00:00:00.000000","2011-12-13 00:00:00.000000"
313,20111206,20111218,20111213,20817,1,6,9,"SO46439",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-06 00:00:00.000000","2011-12-18 00:00:00.000000","2011-12-13 00:00:00.000000"
312,20111206,20111218,20111213,20621,1,6,9,"SO46440",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-06 00:00:00.000000","2011-12-18 00:00:00.000000","2011-12-13 00:00:00.000000"
312,20111206,20111218,20111213,15661,1,98,10,"SO46441",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-06 00:00:00.000000","2011-12-18 00:00:00.000000","2011-12-13 00:00:00.000000"
314,20111206,20111218,20111213,14997,1,100,8,"SO46442",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-06 00:00:00.000000","2011-12-18 00:00:00.000000","2011-12-13 00:00:00.000000"
314,20111206,20111218,20111213,15662,1,98,10,"SO46443",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-06 00:00:00.000000","2011-12-18 00:00:00.000000","2011-12-13 00:00:00.000000"
351,20111206,20111218,20111213,12246,1,6,9,"SO46444",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-12-06 00:00:00.000000","2011-12-18 00:00:00.000000","2011-12-13 00:00:00.000000"
312,20111207,20111219,20111214,12772,1,100,1,"SO46445",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-07 00:00:00.000000","2011-12-19 00:00:00.000000","2011-12-14 00:00:00.000000"
312,20111207,20111219,20111214,12777,1,100,1,"SO46446",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-07 00:00:00.000000","2011-12-19 00:00:00.000000","2011-12-14 00:00:00.000000"
312,20111207,20111219,20111214,20984,1,6,9,"SO46447",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-07 00:00:00.000000","2011-12-19 00:00:00.000000","2011-12-14 00:00:00.000000"
344,20111207,20111219,20111214,12250,1,6,9,"SO46448",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-12-07 00:00:00.000000","2011-12-19 00:00:00.000000","2011-12-14 00:00:00.000000"
345,20111207,20111219,20111214,12007,1,6,9,"SO46449",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-12-07 00:00:00.000000","2011-12-19 00:00:00.000000","2011-12-14 00:00:00.000000"
314,20111208,20111220,20111215,12446,1,100,4,"SO46450",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-08 00:00:00.000000","2011-12-20 00:00:00.000000","2011-12-15 00:00:00.000000"
310,20111208,20111220,20111215,12709,1,100,4,"SO46451",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-08 00:00:00.000000","2011-12-20 00:00:00.000000","2011-12-15 00:00:00.000000"
349,20111208,20111220,20111215,26112,1,100,1,"SO46452",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-12-08 00:00:00.000000","2011-12-20 00:00:00.000000","2011-12-15 00:00:00.000000"
313,20111208,20111220,20111215,20626,1,6,9,"SO46453",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-08 00:00:00.000000","2011-12-20 00:00:00.000000","2011-12-15 00:00:00.000000"
310,20111208,20111220,20111215,20812,1,6,9,"SO46454",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-08 00:00:00.000000","2011-12-20 00:00:00.000000","2011-12-15 00:00:00.000000"
314,20111208,20111220,20111215,15669,1,98,10,"SO46455",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-08 00:00:00.000000","2011-12-20 00:00:00.000000","2011-12-15 00:00:00.000000"
346,20111208,20111220,20111215,12014,1,6,9,"SO46456",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-12-08 00:00:00.000000","2011-12-20 00:00:00.000000","2011-12-15 00:00:00.000000"
324,20111208,20111220,20111215,25947,1,6,9,"SO46457",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-12-08 00:00:00.000000","2011-12-20 00:00:00.000000","2011-12-15 00:00:00.000000"
310,20111209,20111221,20111216,12771,1,100,4,"SO46458",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-12-09 00:00:00.000000","2011-12-21 00:00:00.000000","2011-12-16 00:00:00.000000"
