"product_key","order_date_key","due_date_key","ship_date_key","reseller_key","employee_key","promotion_key","currency_key","sales_territory_key","sales_order_number","sales_order_line_number","revision_number","order_quantity","unit_price","extended_amount","unit_price_discount_pct","discount_amount","product_standard_cost","total_product_cost","sales_amount","tax_amt","freight","carrier_tracking_number","customer_po_number","order_date","due_date","ship_date"
320,20110531,20110612,20110607,579,283,1,100,3,"SO44772",10,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
264,20110531,20110612,20110607,579,283,1,100,3,"SO44772",11,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
275,20110531,20110612,20110607,579,283,1,100,3,"SO44772",12,1,1,356.898,356.898,0,0,352.1394,352.1394,356.898,28.5518,8.9225,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
235,20110531,20110612,20110607,579,283,1,100,3,"SO44772",13,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
342,20110531,20110612,20110607,579,283,1,100,3,"SO44772",14,1,3,419.4589,1258.3767,0,0,413.1463,1239.4389,1258.3767,100.6701,31.4594,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
212,20110531,20110612,20110607,579,283,1,100,3,"SO44772",15,1,3,20.1865,60.5595,0,0,12.0278,36.0834,60.5595,4.8448,1.514,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
311,20110531,20110612,20110607,579,283,1,100,3,"SO44772",16,1,1,2146.962,2146.962,0,0,2171.2942,2171.2942,2146.962,171.757,53.6741,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
285,20110531,20110612,20110607,579,283,1,100,3,"SO44772",17,1,3,178.5808,535.7424,0,0,176.1997,528.5991,535.7424,42.8594,13.3936,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
326,20110531,20110612,20110607,579,283,1,100,3,"SO44772",18,1,3,419.4589,1258.3767,0,0,413.1463,1239.4389,1258.3767,100.6701,31.4594,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
270,20110531,20110612,20110607,579,283,1,100,3,"SO44772",19,1,3,183.9382,551.8146,0,0,181.4857,544.4571,551.8146,44.1452,13.7954,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
315,20110531,20110612,20110607,579,283,1,100,3,"SO44772",20,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
223,20110531,20110612,20110607,579,283,1,100,3,"SO44772",21,1,1,5.1865,5.1865,0,0,5.7052,5.7052,5.1865,0.4149,0.1297,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
215,20110531,20110612,20110607,579,283,1,100,3,"SO44772",22,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
330,20110531,20110612,20110607,579,283,1,100,3,"SO44772",23,1,3,419.4589,1258.3767,0,0,413.1463,1239.4389,1258.3767,100.6701,31.4594,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
340,20110531,20110612,20110607,579,283,1,100,3,"SO44772",24,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
322,20110531,20110612,20110607,579,283,1,100,3,"SO44772",25,1,3,419.4589,1258.3767,0,0,413.1463,1239.4389,1258.3767,100.6701,31.4594,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
318,20110531,20110612,20110607,579,283,1,100,3,"SO44772",26,1,4,874.794,3499.176,0,0,884.7083,3538.8332,3499.176,279.9341,87.4794,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
253,20110531,20110612,20110607,579,283,1,100,3,"SO44772",27,1,3,178.5808,535.7424,0,0,176.1997,528.5991,535.7424,42.8594,13.3936,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
324,20110531,20110612,20110607,579,283,1,100,3,"SO44772",28,1,3,419.4589,1258.3767,0,0,413.1463,1239.4389,1258.3767,100.6701,31.4594,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
317,20110531,20110612,20110607,579,283,1,100,3,"SO44772",29,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
313,20110531,20110612,20110607,579,283,1,100,3,"SO44772",30,1,4,2146.962,8587.848,0,0,2171.2942,8685.1768,8587.848,687.0278,214.6962,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
338,20110531,20110612,20110607,579,283,1,100,3,"SO44772",31,1,5,419.4589,2097.2945,0,0,413.1463,2065.7315,2097.2945,167.7836,52.4324,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
336,20110531,20110612,20110607,579,283,1,100,3,"SO44772",32,1,3,419.4589,1258.3767,0,0,413.1463,1239.4389,1258.3767,100.6701,31.4594,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
328,20110531,20110612,20110607,579,283,1,100,3,"SO44772",33,1,3,419.4589,1258.3767,0,0,413.1463,1239.4389,1258.3767,100.6701,31.4594,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
262,20110531,20110612,20110607,579,283,1,100,3,"SO44772",34,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
229,20110531,20110612,20110607,579,283,1,100,3,"SO44772",35,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,"F5E6-4B81-A3","PO1624122637","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
334,20110531,20110612,20110607,460,288,1,19,6,"SO44773",1,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
322,20110531,20110612,20110607,460,288,1,19,6,"SO44773",2,1,10,419.4589,4194.589,0,0,413.1463,4131.463,4194.589,335.5671,104.8647,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
223,20110531,20110612,20110607,460,288,1,19,6,"SO44773",3,1,4,5.1865,20.746,0,0,5.7052,22.8208,20.746,1.6597,0.5187,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
330,20110531,20110612,20110607,460,288,1,19,6,"SO44773",4,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
262,20110531,20110612,20110607,460,288,1,19,6,"SO44773",5,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
338,20110531,20110612,20110607,460,288,1,19,6,"SO44773",6,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
253,20110531,20110612,20110607,460,288,1,19,6,"SO44773",7,1,2,178.5808,357.1616,0,0,176.1997,352.3994,357.1616,28.5729,8.929,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
215,20110531,20110612,20110607,460,288,1,19,6,"SO44773",8,1,4,20.1865,80.746,0,0,12.0278,48.1112,80.746,6.4597,2.0187,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
317,20110531,20110612,20110607,460,288,1,19,6,"SO44773",9,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
229,20110531,20110612,20110607,460,288,1,19,6,"SO44773",10,1,3,28.8404,86.5212,0,0,31.7244,95.1732,86.5212,6.9217,2.163,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
232,20110531,20110612,20110607,460,288,1,19,6,"SO44773",11,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
272,20110531,20110612,20110607,460,288,1,19,6,"SO44773",12,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
235,20110531,20110612,20110607,460,288,1,19,6,"SO44773",13,1,3,28.8404,86.5212,0,0,31.7244,95.1732,86.5212,6.9217,2.163,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
326,20110531,20110612,20110607,460,288,1,19,6,"SO44773",14,1,5,419.4589,2097.2945,0,0,413.1463,2065.7315,2097.2945,167.7836,52.4324,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
276,20110531,20110612,20110607,460,288,1,19,6,"SO44773",15,1,1,356.898,356.898,0,0,352.1394,352.1394,356.898,28.5518,8.9225,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
285,20110531,20110612,20110607,460,288,1,19,6,"SO44773",16,1,1,178.5808,178.5808,0,0,176.1997,176.1997,178.5808,14.2865,4.4645,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
275,20110531,20110612,20110607,460,288,1,19,6,"SO44773",17,1,1,356.898,356.898,0,0,352.1394,352.1394,356.898,28.5518,8.9225,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
328,20110531,20110612,20110607,460,288,1,19,6,"SO44773",18,1,4,419.4589,1677.8356,0,0,413.1463,1652.5852,1677.8356,134.2268,41.9459,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
310,20110531,20110612,20110607,460,288,1,19,6,"SO44773",19,1,1,2146.962,2146.962,0,0,2171.2942,2171.2942,2146.962,171.757,53.6741,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
324,20110531,20110612,20110607,460,288,1,19,6,"SO44773",20,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
319,20110531,20110612,20110607,460,288,1,19,6,"SO44773",21,1,5,874.794,4373.97,0,0,884.7083,4423.5415,4373.97,349.9176,109.3493,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
220,20110531,20110612,20110607,460,288,1,19,6,"SO44773",22,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
212,20110531,20110612,20110607,460,288,1,19,6,"SO44773",23,1,6,20.1865,121.119,0,0,12.0278,72.1668,121.119,9.6895,3.028,"D4D3-4657-AC","PO1740125070","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
346,20110531,20110612,20110607,588,284,1,19,6,"SO44774",1,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"6F0A-4629-A5","PO1885185716","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
223,20110531,20110612,20110607,588,284,1,19,6,"SO44774",2,1,2,5.1865,10.373,0,0,5.7052,11.4104,10.373,0.8298,0.2593,"6F0A-4629-A5","PO1885185716","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
348,20110531,20110612,20110607,588,284,1,19,6,"SO44774",3,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"6F0A-4629-A5","PO1885185716","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
212,20110531,20110612,20110607,588,284,1,19,6,"SO44774",4,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"6F0A-4629-A5","PO1885185716","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
345,20110531,20110612,20110607,588,284,1,19,6,"SO44774",5,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"6F0A-4629-A5","PO1885185716","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
215,20110531,20110612,20110607,588,284,1,19,6,"SO44774",6,1,4,20.1865,80.746,0,0,12.0278,48.1112,80.746,6.4597,2.0187,"6F0A-4629-A5","PO1885185716","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
232,20110531,20110612,20110607,588,284,1,19,6,"SO44774",7,1,1,28.8404,28.8404,0,0,31.7244,31.7244,28.8404,2.3072,0.721,"6F0A-4629-A5","PO1885185716","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
220,20110531,20110612,20110607,588,284,1,19,6,"SO44774",8,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,"6F0A-4629-A5","PO1885185716","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
218,20110531,20110612,20110607,588,284,2,19,6,"SO44774",9,1,12,5.51,66.12,0.02,1.3224,3.3963,40.7556,64.7976,5.1838,1.6199,"6F0A-4629-A5","PO1885185716","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
319,20110531,20110612,20110607,525,285,1,100,5,"SO44775",1,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,"A5AD-45A6-B0","PO1943133380","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
223,20110531,20110612,20110607,525,285,1,100,5,"SO44775",2,1,1,5.1865,5.1865,0,0,5.7052,5.7052,5.1865,0.4149,0.1297,"A5AD-45A6-B0","PO1943133380","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
322,20110531,20110612,20110607,525,285,1,100,5,"SO44775",3,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"A5AD-45A6-B0","PO1943133380","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
232,20110531,20110612,20110607,525,285,1,100,5,"SO44775",4,1,1,28.8404,28.8404,0,0,31.7244,31.7244,28.8404,2.3072,0.721,"A5AD-45A6-B0","PO1943133380","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
347,20110531,20110612,20110607,187,282,1,100,4,"SO44776",1,1,5,2039.994,10199.97,0,0,1912.1544,9560.772,10199.97,815.9976,254.9993,"289E-464B-BE","PO2697147596","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
349,20110531,20110612,20110607,187,282,1,100,4,"SO44776",2,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"289E-464B-BE","PO2697147596","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
346,20110531,20110612,20110607,187,282,1,100,4,"SO44776",3,1,5,2039.994,10199.97,0,0,1912.1544,9560.772,10199.97,815.9976,254.9993,"289E-464B-BE","PO2697147596","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
235,20110531,20110612,20110607,187,282,1,100,4,"SO44776",4,1,3,28.8404,86.5212,0,0,31.7244,95.1732,86.5212,6.9217,2.163,"289E-464B-BE","PO2697147596","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
292,20110531,20110612,20110607,187,282,1,100,4,"SO44776",5,1,1,818.7,818.7,0,0,706.811,706.811,818.7,65.496,20.4675,"289E-464B-BE","PO2697147596","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
215,20110531,20110612,20110607,187,282,1,100,4,"SO44776",6,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"289E-464B-BE","PO2697147596","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
351,20110531,20110612,20110607,187,282,1,100,4,"SO44776",7,1,3,2024.994,6074.982,0,0,1898.0944,5694.2832,6074.982,485.9986,151.8746,"289E-464B-BE","PO2697147596","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
223,20110531,20110612,20110607,187,282,1,100,4,"SO44776",8,1,4,5.1865,20.746,0,0,5.7052,22.8208,20.746,1.6597,0.5187,"289E-464B-BE","PO2697147596","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
218,20110531,20110612,20110607,187,282,1,100,4,"SO44776",9,1,3,5.7,17.1,0,0,3.3963,10.1889,17.1,1.368,0.4275,"289E-464B-BE","PO2697147596","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
293,20110531,20110612,20110607,187,282,1,100,4,"SO44776",10,1,2,722.5949,1445.1898,0,0,623.8403,1247.6806,1445.1898,115.6152,36.1297,"289E-464B-BE","PO2697147596","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
344,20110531,20110612,20110607,187,282,1,100,4,"SO44776",11,1,5,2039.994,10199.97,0,0,1912.1544,9560.772,10199.97,815.9976,254.9993,"289E-464B-BE","PO2697147596","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
229,20110531,20110612,20110607,187,282,1,100,4,"SO44776",12,1,1,28.8404,28.8404,0,0,31.7244,31.7244,28.8404,2.3072,0.721,"289E-464B-BE","PO2697147596","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
220,20110531,20110612,20110607,187,282,1,100,4,"SO44776",13,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"289E-464B-BE","PO2697147596","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
348,20110531,20110612,20110607,187,282,1,100,4,"SO44776",14,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"289E-464B-BE","PO2697147596","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
212,20110531,20110612,20110607,187,282,1,100,4,"SO44776",15,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"289E-464B-BE","PO2697147596","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
232,20110531,20110612,20110607,187,282,1,100,4,"SO44776",16,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,"289E-464B-BE","PO2697147596","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
232,20110531,20110612,20110607,366,282,1,100,4,"SO44777",1,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
223,20110531,20110612,20110607,366,282,1,100,4,"SO44777",2,1,2,5.1865,10.373,0,0,5.7052,11.4104,10.373,0.8298,0.2593,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
220,20110531,20110612,20110607,366,282,1,100,4,"SO44777",3,1,3,20.1865,60.5595,0,0,12.0278,36.0834,60.5595,4.8448,1.514,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
348,20110531,20110612,20110607,366,282,1,100,4,"SO44777",4,1,8,2024.994,16199.952,0,0,1898.0944,15184.7552,16199.952,1295.9962,404.9988,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
349,20110531,20110612,20110607,366,282,1,100,4,"SO44777",5,1,9,2024.994,18224.946,0,0,1898.0944,17082.8496,18224.946,1457.9957,455.6237,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
345,20110531,20110612,20110607,366,282,1,100,4,"SO44777",6,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
300,20110531,20110612,20110607,366,282,1,100,4,"SO44777",7,1,1,809.76,809.76,0,0,699.0928,699.0928,809.76,64.7808,20.244,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
304,20110531,20110612,20110607,366,282,1,100,4,"SO44777",8,1,1,714.7043,714.7043,0,0,617.0281,617.0281,714.7043,57.1763,17.8676,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
307,20110531,20110612,20110607,366,282,1,100,4,"SO44777",9,1,4,722.5949,2890.3796,0,0,623.8403,2495.3612,2890.3796,231.2304,72.2595,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
346,20110531,20110612,20110607,366,282,1,100,4,"SO44777",10,1,5,2039.994,10199.97,0,0,1912.1544,9560.772,10199.97,815.9976,254.9993,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
347,20110531,20110612,20110607,366,282,1,100,4,"SO44777",11,1,4,2039.994,8159.976,0,0,1912.1544,7648.6176,8159.976,652.7981,203.9994,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
235,20110531,20110612,20110607,366,282,1,100,4,"SO44777",12,1,3,28.8404,86.5212,0,0,31.7244,95.1732,86.5212,6.9217,2.163,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
296,20110531,20110612,20110607,366,282,1,100,4,"SO44777",13,1,3,714.7043,2144.1129,0,0,617.0281,1851.0843,2144.1129,171.529,53.6028,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
212,20110531,20110612,20110607,366,282,1,100,4,"SO44777",14,1,4,20.1865,80.746,0,0,12.0278,48.1112,80.746,6.4597,2.0187,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
215,20110531,20110612,20110607,366,282,1,100,4,"SO44777",15,1,3,20.1865,60.5595,0,0,12.0278,36.0834,60.5595,4.8448,1.514,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
350,20110531,20110612,20110607,366,282,1,100,4,"SO44777",16,1,6,2024.994,12149.964,0,0,1898.0944,11388.5664,12149.964,971.9971,303.7491,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
351,20110531,20110612,20110607,366,282,1,100,4,"SO44777",17,1,8,2024.994,16199.952,0,0,1898.0944,15184.7552,16199.952,1295.9962,404.9988,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
292,20110531,20110612,20110607,366,282,1,100,4,"SO44777",18,1,4,818.7,3274.8,0,0,706.811,2827.244,3274.8,261.984,81.87,"CCD0-4777-A4","PO3248124126","2011-05-31 00:00:00.000000","2011-06-12 00:00:00.000000","2011-06-07 00:00:00.000000"
